subject_id	predicate_id	object_id	mapping_justification	mapping_date	comment
https://w3id.org/cco-domains/ont00000074	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000074	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000075	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000075	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000076	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000076	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000077	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000077	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000078	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000078	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000079	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000079	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000080	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000080	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000081	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000081	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000082	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000082	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000083	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000083	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000084	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000084	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000085	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000085	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000086	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000086	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000087	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000087	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000088	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000088	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000089	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000089	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000090	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000090	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000091	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000091	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000092	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000092	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000093	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000093	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000094	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000094	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000095	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000095	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000096	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000096	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000097	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000097	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000098	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000098	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000099	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000099	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000100	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000100	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000101	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000101	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000102	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000102	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000103	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000103	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000104	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000104	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000105	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000105	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000106	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000106	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000107	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000107	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000108	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000108	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000109	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000109	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000110	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000110	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000111	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000111	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000112	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000112	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000113	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000113	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000114	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000114	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000115	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000115	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000116	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000116	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000117	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000117	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000118	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000118	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000119	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000119	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000120	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000120	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000121	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000121	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000122	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000122	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000123	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000123	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000124	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000124	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000125	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000125	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000126	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000126	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000127	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000127	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000128	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000128	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000129	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000129	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000130	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000130	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000131	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000131	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000132	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000132	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000133	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000133	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000134	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000134	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000135	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000135	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000136	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000136	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000137	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000137	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000138	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000138	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000139	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000139	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000140	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000140	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
